Datos que encuentra el metodo de Runge Kutta(variable ind.	 variable dep.	 numero de thread)
2.321637	 4.128306 	 numero de thread:2
2.321700	 4.128404 	 numero de thread:2
2.321763	 4.128502 	 numero de thread:2
2.321825	 4.128600 	 numero de thread:2
2.321888	 4.128698 	 numero de thread:2
2.321951	 4.128796 	 numero de thread:2
2.322014	 4.128895 	 numero de thread:2
2.322077	 4.128993 	 numero de thread:2
2.322140	 4.129091 	 numero de thread:2
2.322202	 4.129189 	 numero de thread:2
2.322265	 4.129287 	 numero de thread:2
2.322328	 4.129385 	 numero de thread:2
2.322391	 4.129484 	 numero de thread:2
2.322454	 4.129582 	 numero de thread:2
2.322517	 4.129680 	 numero de thread:2
2.322579	 4.129778 	 numero de thread:2
2.322642	 4.129876 	 numero de thread:2
2.322705	 4.129974 	 numero de thread:2
2.322768	 4.130073 	 numero de thread:2
2.322831	 4.130171 	 numero de thread:2
2.322894	 4.130269 	 numero de thread:2
2.322956	 4.130367 	 numero de thread:2
2.323019	 4.130465 	 numero de thread:2
2.323082	 4.130563 	 numero de thread:2
2.323145	 4.130662 	 numero de thread:2
2.323208	 4.130760 	 numero de thread:2
2.323271	 4.130858 	 numero de thread:2
2.323333	 4.130956 	 numero de thread:2
2.323396	 4.131054 	 numero de thread:2
2.323459	 4.131152 	 numero de thread:2
2.323522	 4.131251 	 numero de thread:2
2.323585	 4.131349 	 numero de thread:2
2.323648	 4.131447 	 numero de thread:2
2.323710	 4.131545 	 numero de thread:2
2.323773	 4.131643 	 numero de thread:2
2.323836	 4.131741 	 numero de thread:2
2.323899	 4.131840 	 numero de thread:2
2.323962	 4.131938 	 numero de thread:2
2.324025	 4.132036 	 numero de thread:2
2.324087	 4.132134 	 numero de thread:2
2.324150	 4.132232 	 numero de thread:2
2.324213	 4.132330 	 numero de thread:2
2.324276	 4.132429 	 numero de thread:2
2.324339	 4.132527 	 numero de thread:2
2.324402	 4.132625 	 numero de thread:2
2.324464	 4.132723 	 numero de thread:2
2.324527	 4.132821 	 numero de thread:2
2.324590	 4.132919 	 numero de thread:2
2.324653	 4.133018 	 numero de thread:2
2.324716	 4.133116 	 numero de thread:2
2.324779	 4.133214 	 numero de thread:2
2.324841	 4.133312 	 numero de thread:2
2.324904	 4.133410 	 numero de thread:2
2.324967	 4.133509 	 numero de thread:2
2.325030	 4.133607 	 numero de thread:2
2.325093	 4.133705 	 numero de thread:2
2.325156	 4.133803 	 numero de thread:2
2.325218	 4.133901 	 numero de thread:2
2.325281	 4.133999 	 numero de thread:2
2.325344	 4.134098 	 numero de thread:2
2.325407	 4.134196 	 numero de thread:2
2.325470	 4.134294 	 numero de thread:2
2.325533	 4.134392 	 numero de thread:2
2.325595	 4.134490 	 numero de thread:2
2.325658	 4.134588 	 numero de thread:2
2.325721	 4.134687 	 numero de thread:2
2.325784	 4.134785 	 numero de thread:2
2.325847	 4.134883 	 numero de thread:2
2.325910	 4.134981 	 numero de thread:2
2.325972	 4.135079 	 numero de thread:2
2.326035	 4.135177 	 numero de thread:2
2.326098	 4.135276 	 numero de thread:2
2.326161	 4.135374 	 numero de thread:2
2.326224	 4.135472 	 numero de thread:2
2.326287	 4.135570 	 numero de thread:2
2.326349	 4.135668 	 numero de thread:2
2.326412	 4.135767 	 numero de thread:2
2.326475	 4.135865 	 numero de thread:2
2.326538	 4.135963 	 numero de thread:2
2.326601	 4.136061 	 numero de thread:2
2.326664	 4.136159 	 numero de thread:2
2.326726	 4.136257 	 numero de thread:2
2.326789	 4.136356 	 numero de thread:2
2.326852	 4.136454 	 numero de thread:2
2.326915	 4.136552 	 numero de thread:2
2.326978	 4.136650 	 numero de thread:2
2.327041	 4.136748 	 numero de thread:2
2.327103	 4.136846 	 numero de thread:2
2.327166	 4.136945 	 numero de thread:2
2.327229	 4.137043 	 numero de thread:2
2.327292	 4.137141 	 numero de thread:2
2.327355	 4.137239 	 numero de thread:2
2.327418	 4.137337 	 numero de thread:2
2.327480	 4.137436 	 numero de thread:2
2.327543	 4.137534 	 numero de thread:2
2.327606	 4.137632 	 numero de thread:2
2.327669	 4.137730 	 numero de thread:2
2.327732	 4.137828 	 numero de thread:2
2.327794	 4.137926 	 numero de thread:2
2.327857	 4.138025 	 numero de thread:2
2.327920	 4.138123 	 numero de thread:2
2.327983	 4.138221 	 numero de thread:2
2.328046	 4.138319 	 numero de thread:2
2.328109	 4.138417 	 numero de thread:2
2.328171	 4.138515 	 numero de thread:2
2.328234	 4.138614 	 numero de thread:2
2.328297	 4.138712 	 numero de thread:2
2.328360	 4.138810 	 numero de thread:2
2.328423	 4.138908 	 numero de thread:2
2.328486	 4.139006 	 numero de thread:2
2.328548	 4.139105 	 numero de thread:2
2.328611	 4.139203 	 numero de thread:2
2.328674	 4.139301 	 numero de thread:2
2.328737	 4.139399 	 numero de thread:2
2.328800	 4.139497 	 numero de thread:2
2.328863	 4.139595 	 numero de thread:2
2.328925	 4.139694 	 numero de thread:2
2.328988	 4.139792 	 numero de thread:2
2.329051	 4.139890 	 numero de thread:2
2.329114	 4.139988 	 numero de thread:2
2.329177	 4.140086 	 numero de thread:2
2.329240	 4.140185 	 numero de thread:2
2.329302	 4.140283 	 numero de thread:2
2.329365	 4.140381 	 numero de thread:2
2.329428	 4.140479 	 numero de thread:2
2.329491	 4.140577 	 numero de thread:2
2.329554	 4.140675 	 numero de thread:2
2.329617	 4.140774 	 numero de thread:2
2.329679	 4.140872 	 numero de thread:2
2.329742	 4.140970 	 numero de thread:2
2.329805	 4.141068 	 numero de thread:2
2.329868	 4.141166 	 numero de thread:2
2.329931	 4.141265 	 numero de thread:2
2.329994	 4.141363 	 numero de thread:2
2.330056	 4.141461 	 numero de thread:2
2.330119	 4.141559 	 numero de thread:2
2.330182	 4.141657 	 numero de thread:2
2.330245	 4.141755 	 numero de thread:2
2.330308	 4.141854 	 numero de thread:2
2.330371	 4.141952 	 numero de thread:2
2.330433	 4.142050 	 numero de thread:2
2.330496	 4.142148 	 numero de thread:2
2.330559	 4.142246 	 numero de thread:2
2.330622	 4.142345 	 numero de thread:2
2.330685	 4.142443 	 numero de thread:2
2.330748	 4.142541 	 numero de thread:2
2.330810	 4.142639 	 numero de thread:2
2.330873	 4.142737 	 numero de thread:2
2.330936	 4.142835 	 numero de thread:2
2.330999	 4.142934 	 numero de thread:2
2.331062	 4.143032 	 numero de thread:2
2.331125	 4.143130 	 numero de thread:2
2.331187	 4.143228 	 numero de thread:2
2.331250	 4.143326 	 numero de thread:2
2.331313	 4.143425 	 numero de thread:2
2.331376	 4.143523 	 numero de thread:2
2.331439	 4.143621 	 numero de thread:2
2.331502	 4.143719 	 numero de thread:2
2.331564	 4.143817 	 numero de thread:2
2.331627	 4.143915 	 numero de thread:2
2.331690	 4.144014 	 numero de thread:2
2.331753	 4.144112 	 numero de thread:2
2.331816	 4.144210 	 numero de thread:2
2.331879	 4.144308 	 numero de thread:2
2.331941	 4.144406 	 numero de thread:2
2.332004	 4.144505 	 numero de thread:2
2.332067	 4.144603 	 numero de thread:2
2.332130	 4.144701 	 numero de thread:2
2.332193	 4.144799 	 numero de thread:2
2.332256	 4.144897 	 numero de thread:2
2.332318	 4.144996 	 numero de thread:2
2.332381	 4.145094 	 numero de thread:2
2.332444	 4.145192 	 numero de thread:2
2.332507	 4.145290 	 numero de thread:2
2.332570	 4.145388 	 numero de thread:2
2.332633	 4.145486 	 numero de thread:2
2.332695	 4.145585 	 numero de thread:2
2.332758	 4.145683 	 numero de thread:2
2.332821	 4.145781 	 numero de thread:2
2.332884	 4.145879 	 numero de thread:2
2.332947	 4.145977 	 numero de thread:2
2.333010	 4.146076 	 numero de thread:2
2.333072	 4.146174 	 numero de thread:2
2.333135	 4.146272 	 numero de thread:2
2.333198	 4.146370 	 numero de thread:2
2.333261	 4.146468 	 numero de thread:2
2.333324	 4.146567 	 numero de thread:2
2.333387	 4.146665 	 numero de thread:2
2.333449	 4.146763 	 numero de thread:2
2.333512	 4.146861 	 numero de thread:2
2.333575	 4.146959 	 numero de thread:2
2.333638	 4.147057 	 numero de thread:2
2.333701	 4.147156 	 numero de thread:2
2.333764	 4.147254 	 numero de thread:2
2.333826	 4.147352 	 numero de thread:2
2.333889	 4.147450 	 numero de thread:2
2.333952	 4.147548 	 numero de thread:2
2.334015	 4.147647 	 numero de thread:2
2.334078	 4.147745 	 numero de thread:2
2.334141	 4.147843 	 numero de thread:2
2.334203	 4.147941 	 numero de thread:2
2.334266	 4.148039 	 numero de thread:2
2.334329	 4.148138 	 numero de thread:2
2.334392	 4.148236 	 numero de thread:2
2.334455	 4.148334 	 numero de thread:2
2.334518	 4.148432 	 numero de thread:2
2.334580	 4.148530 	 numero de thread:2
2.334643	 4.148628 	 numero de thread:2
2.334706	 4.148727 	 numero de thread:2
2.334769	 4.148825 	 numero de thread:2
2.334832	 4.148923 	 numero de thread:2
2.334894	 4.149021 	 numero de thread:2
2.334957	 4.149119 	 numero de thread:2
2.335020	 4.149218 	 numero de thread:2
2.335083	 4.149316 	 numero de thread:2
2.335146	 4.149414 	 numero de thread:2
2.335209	 4.149512 	 numero de thread:2
2.335271	 4.149610 	 numero de thread:2
2.335334	 4.149709 	 numero de thread:2
2.335397	 4.149807 	 numero de thread:2
2.335460	 4.149905 	 numero de thread:2
2.335523	 4.150003 	 numero de thread:2
2.335586	 4.150101 	 numero de thread:2
2.335648	 4.150200 	 numero de thread:2
2.335711	 4.150298 	 numero de thread:2
2.335774	 4.150396 	 numero de thread:2
2.335837	 4.150494 	 numero de thread:2
2.335900	 4.150592 	 numero de thread:2
2.335963	 4.150691 	 numero de thread:2
2.336025	 4.150789 	 numero de thread:2
2.336088	 4.150887 	 numero de thread:2
2.336151	 4.150985 	 numero de thread:2
2.336214	 4.151083 	 numero de thread:2
2.336277	 4.151181 	 numero de thread:2
2.336340	 4.151280 	 numero de thread:2
2.336402	 4.151378 	 numero de thread:2
2.336465	 4.151476 	 numero de thread:2
2.336528	 4.151574 	 numero de thread:2
2.336591	 4.151672 	 numero de thread:2
2.336654	 4.151771 	 numero de thread:2
2.336717	 4.151869 	 numero de thread:2
2.336779	 4.151967 	 numero de thread:2
2.336842	 4.152065 	 numero de thread:2
2.336905	 4.152163 	 numero de thread:2
2.336968	 4.152262 	 numero de thread:2
2.337031	 4.152360 	 numero de thread:2
2.337094	 4.152458 	 numero de thread:2
2.337156	 4.152556 	 numero de thread:2
2.337219	 4.152654 	 numero de thread:2
2.337282	 4.152753 	 numero de thread:2
2.337345	 4.152851 	 numero de thread:2
2.337408	 4.152949 	 numero de thread:2
2.337471	 4.153047 	 numero de thread:2
2.337533	 4.153145 	 numero de thread:2
2.337596	 4.153244 	 numero de thread:2
2.337659	 4.153342 	 numero de thread:2
2.337722	 4.153440 	 numero de thread:2
2.337785	 4.153538 	 numero de thread:2
2.337848	 4.153636 	 numero de thread:2
2.337910	 4.153735 	 numero de thread:2
2.337973	 4.153833 	 numero de thread:2
2.338036	 4.153931 	 numero de thread:2
2.338099	 4.154029 	 numero de thread:2
2.338162	 4.154127 	 numero de thread:2
2.338225	 4.154226 	 numero de thread:2
2.338287	 4.154324 	 numero de thread:2
2.338350	 4.154422 	 numero de thread:2
2.338413	 4.154520 	 numero de thread:2
2.338476	 4.154618 	 numero de thread:2
2.338539	 4.154717 	 numero de thread:2
2.338602	 4.154815 	 numero de thread:2
2.338664	 4.154913 	 numero de thread:2
2.338727	 4.155011 	 numero de thread:2
2.338790	 4.155109 	 numero de thread:2
2.338853	 4.155208 	 numero de thread:2
2.338916	 4.155306 	 numero de thread:2
2.338979	 4.155404 	 numero de thread:2
2.339041	 4.155502 	 numero de thread:2
2.339104	 4.155600 	 numero de thread:2
2.339167	 4.155699 	 numero de thread:2
2.339230	 4.155797 	 numero de thread:2
2.339293	 4.155895 	 numero de thread:2
2.339356	 4.155993 	 numero de thread:2
2.339418	 4.156091 	 numero de thread:2
2.339481	 4.156189 	 numero de thread:2
2.339544	 4.156288 	 numero de thread:2
2.339607	 4.156386 	 numero de thread:2
2.339670	 4.156484 	 numero de thread:2
2.339733	 4.156582 	 numero de thread:2
2.339795	 4.156680 	 numero de thread:2
2.339858	 4.156779 	 numero de thread:2
2.339921	 4.156877 	 numero de thread:2
2.339984	 4.156975 	 numero de thread:2
2.340047	 4.157073 	 numero de thread:2
2.340110	 4.157171 	 numero de thread:2
2.340172	 4.157270 	 numero de thread:2
2.340235	 4.157368 	 numero de thread:2
2.340298	 4.157466 	 numero de thread:2
2.340361	 4.157564 	 numero de thread:2
2.340424	 4.157663 	 numero de thread:2
2.340487	 4.157761 	 numero de thread:2
2.340549	 4.157859 	 numero de thread:2
2.340612	 4.157957 	 numero de thread:2
2.340675	 4.158055 	 numero de thread:2
2.340738	 4.158154 	 numero de thread:2
2.340801	 4.158252 	 numero de thread:2
2.340864	 4.158350 	 numero de thread:2
2.340926	 4.158448 	 numero de thread:2
2.340989	 4.158546 	 numero de thread:2
2.341052	 4.158645 	 numero de thread:2
2.341115	 4.158743 	 numero de thread:2
2.341178	 4.158841 	 numero de thread:2
2.341241	 4.158939 	 numero de thread:2
2.341303	 4.159037 	 numero de thread:2
2.341366	 4.159136 	 numero de thread:2
2.341429	 4.159234 	 numero de thread:2
2.341492	 4.159332 	 numero de thread:2
2.341555	 4.159430 	 numero de thread:2
2.341618	 4.159528 	 numero de thread:2
2.341680	 4.159627 	 numero de thread:2
2.341743	 4.159725 	 numero de thread:2
2.341806	 4.159823 	 numero de thread:2
2.341869	 4.159921 	 numero de thread:2
2.341932	 4.160019 	 numero de thread:2
2.341994	 4.160118 	 numero de thread:2
2.342057	 4.160216 	 numero de thread:2
2.342120	 4.160314 	 numero de thread:2
2.342183	 4.160412 	 numero de thread:2
2.342246	 4.160510 	 numero de thread:2
2.342309	 4.160609 	 numero de thread:2
2.342371	 4.160707 	 numero de thread:2
2.342434	 4.160805 	 numero de thread:2
2.342497	 4.160903 	 numero de thread:2
2.342560	 4.161001 	 numero de thread:2
2.342623	 4.161100 	 numero de thread:2
2.342686	 4.161198 	 numero de thread:2
2.342748	 4.161296 	 numero de thread:2
2.342811	 4.161394 	 numero de thread:2
2.342874	 4.161492 	 numero de thread:2
2.342937	 4.161591 	 numero de thread:2
2.343000	 4.161689 	 numero de thread:2
2.343063	 4.161787 	 numero de thread:2
2.343125	 4.161885 	 numero de thread:2
2.343188	 4.161983 	 numero de thread:2
2.343251	 4.162082 	 numero de thread:2
2.343314	 4.162180 	 numero de thread:2
2.343377	 4.162278 	 numero de thread:2
2.343440	 4.162376 	 numero de thread:2
2.343502	 4.162474 	 numero de thread:2
2.343565	 4.162573 	 numero de thread:2
2.343628	 4.162671 	 numero de thread:2
2.343691	 4.162769 	 numero de thread:2
2.343754	 4.162867 	 numero de thread:2
2.343817	 4.162966 	 numero de thread:2
2.343879	 4.163064 	 numero de thread:2
2.343942	 4.163162 	 numero de thread:2
2.344005	 4.163260 	 numero de thread:2
2.344068	 4.163358 	 numero de thread:2
2.344131	 4.163457 	 numero de thread:2
2.344194	 4.163555 	 numero de thread:2
2.344256	 4.163653 	 numero de thread:2
2.344319	 4.163751 	 numero de thread:2
2.344382	 4.163849 	 numero de thread:2
2.344445	 4.163948 	 numero de thread:2
2.344508	 4.164046 	 numero de thread:2
2.344571	 4.164144 	 numero de thread:2
2.344633	 4.164242 	 numero de thread:2
2.344696	 4.164340 	 numero de thread:2
2.344759	 4.164439 	 numero de thread:2
2.344822	 4.164537 	 numero de thread:2
2.344885	 4.164635 	 numero de thread:2
2.344948	 4.164733 	 numero de thread:2
2.345010	 4.164831 	 numero de thread:2
2.345073	 4.164930 	 numero de thread:2
2.345136	 4.165028 	 numero de thread:2
2.345199	 4.165126 	 numero de thread:2
2.345262	 4.165224 	 numero de thread:2
2.345325	 4.165323 	 numero de thread:2
2.345387	 4.165421 	 numero de thread:2
2.345450	 4.165519 	 numero de thread:2
2.345513	 4.165617 	 numero de thread:2
2.345576	 4.165715 	 numero de thread:2
2.345639	 4.165814 	 numero de thread:2
2.345702	 4.165912 	 numero de thread:2
2.345764	 4.166010 	 numero de thread:2
2.345827	 4.166108 	 numero de thread:2
2.345890	 4.166206 	 numero de thread:2
2.345953	 4.166305 	 numero de thread:2
2.346016	 4.166403 	 numero de thread:2
2.346079	 4.166501 	 numero de thread:2
2.346141	 4.166599 	 numero de thread:2
2.346204	 4.166697 	 numero de thread:2
2.346267	 4.166796 	 numero de thread:2
2.346330	 4.166894 	 numero de thread:2
2.346393	 4.166992 	 numero de thread:2
2.346456	 4.167090 	 numero de thread:2
2.346518	 4.167189 	 numero de thread:2
2.346581	 4.167287 	 numero de thread:2
2.346644	 4.167385 	 numero de thread:2
2.346707	 4.167483 	 numero de thread:2
2.346770	 4.167581 	 numero de thread:2
2.346833	 4.167680 	 numero de thread:2
2.346895	 4.167778 	 numero de thread:2
2.346958	 4.167876 	 numero de thread:2
2.347021	 4.167974 	 numero de thread:2
2.347084	 4.168072 	 numero de thread:2
2.347147	 4.168171 	 numero de thread:2
2.347210	 4.168269 	 numero de thread:2
2.347272	 4.168367 	 numero de thread:2
2.347335	 4.168465 	 numero de thread:2
2.347398	 4.168564 	 numero de thread:2
2.347461	 4.168662 	 numero de thread:2
2.347524	 4.168760 	 numero de thread:2
2.347587	 4.168858 	 numero de thread:2
2.347649	 4.168956 	 numero de thread:2
2.347712	 4.169055 	 numero de thread:2
2.347775	 4.169153 	 numero de thread:2
2.347838	 4.169251 	 numero de thread:2
2.347901	 4.169349 	 numero de thread:2
2.347964	 4.169447 	 numero de thread:2
2.348026	 4.169546 	 numero de thread:2
2.348089	 4.169644 	 numero de thread:2
2.348152	 4.169742 	 numero de thread:2
2.348215	 4.169840 	 numero de thread:2
2.348278	 4.169939 	 numero de thread:2
2.348341	 4.170037 	 numero de thread:2
2.348403	 4.170135 	 numero de thread:2
2.348466	 4.170233 	 numero de thread:2
2.348529	 4.170331 	 numero de thread:2
2.348592	 4.170430 	 numero de thread:2
2.348655	 4.170528 	 numero de thread:2
2.348717	 4.170626 	 numero de thread:2
2.348780	 4.170724 	 numero de thread:2
2.348843	 4.170822 	 numero de thread:2
2.348906	 4.170921 	 numero de thread:2
2.348969	 4.171019 	 numero de thread:2
2.349032	 4.171117 	 numero de thread:2
2.349094	 4.171215 	 numero de thread:2
2.349157	 4.171314 	 numero de thread:2
2.349220	 4.171412 	 numero de thread:2
2.349283	 4.171510 	 numero de thread:2
2.349346	 4.171608 	 numero de thread:2
2.349409	 4.171706 	 numero de thread:2
2.349471	 4.171805 	 numero de thread:2
2.349534	 4.171903 	 numero de thread:2
2.349597	 4.172001 	 numero de thread:2
2.349660	 4.172099 	 numero de thread:2
2.349723	 4.172198 	 numero de thread:2
2.349786	 4.172296 	 numero de thread:2
2.349848	 4.172394 	 numero de thread:2
2.349911	 4.172492 	 numero de thread:2
2.349974	 4.172590 	 numero de thread:2
2.350037	 4.172689 	 numero de thread:2
2.350100	 4.172787 	 numero de thread:2
2.350163	 4.172885 	 numero de thread:2
2.350225	 4.172983 	 numero de thread:2
2.350288	 4.173081 	 numero de thread:2
2.350351	 4.173180 	 numero de thread:2
2.350414	 4.173278 	 numero de thread:2
2.350477	 4.173376 	 numero de thread:2
2.350540	 4.173474 	 numero de thread:2
2.350602	 4.173573 	 numero de thread:2
2.350665	 4.173671 	 numero de thread:2
2.350728	 4.173769 	 numero de thread:2
2.350791	 4.173867 	 numero de thread:2
2.350854	 4.173965 	 numero de thread:2
2.350917	 4.174064 	 numero de thread:2
2.350979	 4.174162 	 numero de thread:2
2.351042	 4.174260 	 numero de thread:2
2.351105	 4.174358 	 numero de thread:2
2.351168	 4.174457 	 numero de thread:2
2.351231	 4.174555 	 numero de thread:2
2.351294	 4.174653 	 numero de thread:2
2.351356	 4.174751 	 numero de thread:2
2.351419	 4.174849 	 numero de thread:2
2.351482	 4.174948 	 numero de thread:2
2.351545	 4.175046 	 numero de thread:2
2.351608	 4.175144 	 numero de thread:2
2.351671	 4.175242 	 numero de thread:2
2.351733	 4.175341 	 numero de thread:2
2.351796	 4.175439 	 numero de thread:2
2.351859	 4.175537 	 numero de thread:2
2.351922	 4.175635 	 numero de thread:2
2.351985	 4.175733 	 numero de thread:2
2.352048	 4.175832 	 numero de thread:2
2.352110	 4.175930 	 numero de thread:2
2.352173	 4.176028 	 numero de thread:2
2.352236	 4.176126 	 numero de thread:2
2.352299	 4.176225 	 numero de thread:2
2.352362	 4.176323 	 numero de thread:2
2.352425	 4.176421 	 numero de thread:2
2.352487	 4.176519 	 numero de thread:2
2.352550	 4.176617 	 numero de thread:2
2.352613	 4.176716 	 numero de thread:2
2.352676	 4.176814 	 numero de thread:2
2.352739	 4.176912 	 numero de thread:2
2.352802	 4.177010 	 numero de thread:2
2.352864	 4.177109 	 numero de thread:2
2.352927	 4.177207 	 numero de thread:2
2.352990	 4.177305 	 numero de thread:2
2.353053	 4.177403 	 numero de thread:2
2.353116	 4.177501 	 numero de thread:2
2.353179	 4.177600 	 numero de thread:2
2.353241	 4.177698 	 numero de thread:2
2.353304	 4.177796 	 numero de thread:2
2.353367	 4.177894 	 numero de thread:2
2.353430	 4.177993 	 numero de thread:2
2.353493	 4.178091 	 numero de thread:2
2.353556	 4.178189 	 numero de thread:2
2.353618	 4.178287 	 numero de thread:2
2.353681	 4.178385 	 numero de thread:2
2.353744	 4.178484 	 numero de thread:2
2.353807	 4.178582 	 numero de thread:2
2.353870	 4.178680 	 numero de thread:2
2.353933	 4.178778 	 numero de thread:2
2.353995	 4.178877 	 numero de thread:2
2.354058	 4.178975 	 numero de thread:2
2.354121	 4.179073 	 numero de thread:2
2.354184	 4.179171 	 numero de thread:2
2.354247	 4.179269 	 numero de thread:2
2.354310	 4.179368 	 numero de thread:2
2.354372	 4.179466 	 numero de thread:2
2.354435	 4.179564 	 numero de thread:2
2.354498	 4.179662 	 numero de thread:2
2.354561	 4.179761 	 numero de thread:2
2.354624	 4.179859 	 numero de thread:2
2.354687	 4.179957 	 numero de thread:2
2.354749	 4.180055 	 numero de thread:2
2.354812	 4.180154 	 numero de thread:2
2.354875	 4.180252 	 numero de thread:2
2.354938	 4.180350 	 numero de thread:2
2.355001	 4.180448 	 numero de thread:2
2.355064	 4.180546 	 numero de thread:2
2.355126	 4.180645 	 numero de thread:2
2.355189	 4.180743 	 numero de thread:2
2.355252	 4.180841 	 numero de thread:2
2.355315	 4.180939 	 numero de thread:2
2.355378	 4.181038 	 numero de thread:2
2.355441	 4.181136 	 numero de thread:2
2.355503	 4.181234 	 numero de thread:2
2.355566	 4.181332 	 numero de thread:2
2.355629	 4.181430 	 numero de thread:2
2.355692	 4.181529 	 numero de thread:2
2.355755	 4.181627 	 numero de thread:2
2.355817	 4.181725 	 numero de thread:2
2.355880	 4.181823 	 numero de thread:2
2.355943	 4.181922 	 numero de thread:2
2.356006	 4.182020 	 numero de thread:2
2.356069	 4.182118 	 numero de thread:2
2.356132	 4.182216 	 numero de thread:2
2.356194	 4.182315 	 numero de thread:2
2.356257	 4.182413 	 numero de thread:2
2.356320	 4.182511 	 numero de thread:2
2.356383	 4.182609 	 numero de thread:2
2.356446	 4.182707 	 numero de thread:2
2.356509	 4.182806 	 numero de thread:2
2.356571	 4.182904 	 numero de thread:2
2.356634	 4.183002 	 numero de thread:2
2.356697	 4.183100 	 numero de thread:2
2.356760	 4.183199 	 numero de thread:2
2.356823	 4.183297 	 numero de thread:2
2.356886	 4.183395 	 numero de thread:2
2.356948	 4.183493 	 numero de thread:2
2.357011	 4.183592 	 numero de thread:2
2.357074	 4.183690 	 numero de thread:2
2.357137	 4.183788 	 numero de thread:2
2.357200	 4.183886 	 numero de thread:2
2.357263	 4.183984 	 numero de thread:2
2.357325	 4.184083 	 numero de thread:2
2.357388	 4.184181 	 numero de thread:2
2.357451	 4.184279 	 numero de thread:2
2.357514	 4.184377 	 numero de thread:2
2.357577	 4.184476 	 numero de thread:2
2.357640	 4.184574 	 numero de thread:2
2.357702	 4.184672 	 numero de thread:2
2.357765	 4.184770 	 numero de thread:2
2.357828	 4.184869 	 numero de thread:2
2.357891	 4.184967 	 numero de thread:2
2.357954	 4.185065 	 numero de thread:2
2.358017	 4.185163 	 numero de thread:2
2.358079	 4.185261 	 numero de thread:2
2.358142	 4.185360 	 numero de thread:2
2.358205	 4.185458 	 numero de thread:2
2.358268	 4.185556 	 numero de thread:2
2.358331	 4.185654 	 numero de thread:2
2.358394	 4.185753 	 numero de thread:2
2.358456	 4.185851 	 numero de thread:2
2.358519	 4.185949 	 numero de thread:2
2.358582	 4.186047 	 numero de thread:2
2.358645	 4.186146 	 numero de thread:2
2.358708	 4.186244 	 numero de thread:2
2.358771	 4.186342 	 numero de thread:2
2.358833	 4.186440 	 numero de thread:2
2.358896	 4.186539 	 numero de thread:2
2.358959	 4.186637 	 numero de thread:2
2.359022	 4.186735 	 numero de thread:2
2.359085	 4.186833 	 numero de thread:2
2.359148	 4.186931 	 numero de thread:2
2.359210	 4.187030 	 numero de thread:2
2.359273	 4.187128 	 numero de thread:2
2.359336	 4.187226 	 numero de thread:2
2.359399	 4.187324 	 numero de thread:2
2.359462	 4.187423 	 numero de thread:2
2.359525	 4.187521 	 numero de thread:2
2.359587	 4.187619 	 numero de thread:2
2.359650	 4.187717 	 numero de thread:2
2.359713	 4.187816 	 numero de thread:2
2.359776	 4.187914 	 numero de thread:2
2.359839	 4.188012 	 numero de thread:2
2.359902	 4.188110 	 numero de thread:2
2.359964	 4.188209 	 numero de thread:2
2.360027	 4.188307 	 numero de thread:2
2.360090	 4.188405 	 numero de thread:2
2.360153	 4.188503 	 numero de thread:2
2.360216	 4.188601 	 numero de thread:2
2.360279	 4.188700 	 numero de thread:2
2.360341	 4.188798 	 numero de thread:2
2.360404	 4.188896 	 numero de thread:2
2.360467	 4.188994 	 numero de thread:2
2.360530	 4.189093 	 numero de thread:2
2.360593	 4.189191 	 numero de thread:2
2.360656	 4.189289 	 numero de thread:2
2.360718	 4.189387 	 numero de thread:2
2.360781	 4.189486 	 numero de thread:2
2.360844	 4.189584 	 numero de thread:2
2.360907	 4.189682 	 numero de thread:2
2.360970	 4.189780 	 numero de thread:2
2.361033	 4.189879 	 numero de thread:2
2.361095	 4.189977 	 numero de thread:2
2.361158	 4.190075 	 numero de thread:2
2.361221	 4.190173 	 numero de thread:2
2.361284	 4.190271 	 numero de thread:2
2.361347	 4.190370 	 numero de thread:2
2.361410	 4.190468 	 numero de thread:2
2.361472	 4.190566 	 numero de thread:2
2.361535	 4.190664 	 numero de thread:2
2.361598	 4.190763 	 numero de thread:2
2.361661	 4.190861 	 numero de thread:2
2.361724	 4.190959 	 numero de thread:2
2.361787	 4.191057 	 numero de thread:2
2.361849	 4.191156 	 numero de thread:2
2.361912	 4.191254 	 numero de thread:2
2.361975	 4.191352 	 numero de thread:2
2.362038	 4.191450 	 numero de thread:2
2.362101	 4.191549 	 numero de thread:2
2.362164	 4.191647 	 numero de thread:2
2.362226	 4.191745 	 numero de thread:2
2.362289	 4.191843 	 numero de thread:2
2.362352	 4.191942 	 numero de thread:2
2.362415	 4.192040 	 numero de thread:2
2.362478	 4.192138 	 numero de thread:2
2.362541	 4.192236 	 numero de thread:2
2.362603	 4.192335 	 numero de thread:2
2.362666	 4.192433 	 numero de thread:2
2.362729	 4.192531 	 numero de thread:2
2.362792	 4.192629 	 numero de thread:2
2.362855	 4.192727 	 numero de thread:2
2.362917	 4.192826 	 numero de thread:2
2.362980	 4.192924 	 numero de thread:2
2.363043	 4.193022 	 numero de thread:2
2.363106	 4.193120 	 numero de thread:2
2.363169	 4.193219 	 numero de thread:2
2.363232	 4.193317 	 numero de thread:2
2.363294	 4.193415 	 numero de thread:2
